time,pct,votes,biden pct,trump pct,other pct,biden tot,trump tot,other tot,batch,biden bat,trump bat,other bat,note
2020-11-04 04:23:03,0,0,0,0,0,0,0,0,0,0,0,0,
2020-11-03 19:14:11,0,408,0.326,0.674,0,133,274,0,408,133,274,0,
2020-11-03 19:15:51,0.02,127106,0.618,0.37,0.012,78551,47029,1525,126698,78418,46754,1525,
2020-11-03 19:19:55,0.03,173638,0.557,0.431,0.012,96716,74837,2083,46532,18164,27808,558,
2020-11-03 19:21:57,0.03,174006,0.557,0.432,0.01,96921,75170,1740,368,204,332,-343,Other -343
2020-11-03 19:22:23,0.03,174448,0.556,0.433,0.01,96993,75535,1744,442,71,365,4,
2020-11-03 19:22:53,0.03,175150,0.555,0.434,0.01,97208,76015,1751,702,215,479,7,
2020-11-03 19:23:58,0.03,175264,0.555,0.434,0.01,97271,76064,1752,114,63,49,1,
2020-11-03 19:24:14,0.03,175564,0.554,0.435,0.01,97262,76370,1755,300,-9,305,3,
2020-11-03 19:24:49,0.03,176131,0.554,0.435,0.01,97576,76616,1761,567,314,246,5,
2020-11-03 19:25:55,0.04,200351,0.547,0.442,0.01,109591,88555,2003,24220,12015,11938,242,
2020-11-03 19:28:08,0.04,213213,0.533,0.456,0.01,113642,97225,2132,12862,4050,8669,128,
2020-11-03 19:29:54,0.04,215268,0.531,0.458,0.01,114307,98592,2152,2055,664,1367,20,
2020-11-03 19:30:54,0.04,215927,0.531,0.458,0.01,114657,98894,2159,659,349,301,6,
2020-11-03 19:31:47,0.04,216354,0.531,0.458,0.01,114883,99090,2163,427,226,195,4,
2020-11-03 19:31:54,0.04,217327,0.532,0.458,0.01,115617,99535,2173,973,733,445,9,
2020-11-03 19:32:53,0.04,220869,0.526,0.464,0.01,116177,102483,2208,3542,559,2947,35,
2020-11-03 19:34:05,0.04,221921,0.526,0.464,0.01,116730,102971,2219,1052,553,488,10,
2020-11-03 19:36:20,0.04,225197,0.52,0.47,0.01,117102,105842,2251,3276,371,2871,32,
2020-11-03 19:36:53,0.05,242777,0.504,0.486,0.01,122359,117989,2427,17580,5257,12147,175,
2020-11-03 19:38:52,0.05,244354,0.502,0.488,0.01,122665,119244,2443,1577,306,1255,15,
2020-11-03 19:39:56,0.05,246674,0.499,0.491,0.01,123090,121116,2466,2320,424,1872,23,
2020-11-03 19:40:53,0.05,258621,0.488,0.503,0.009,126207,130086,2327,11947,3116,8969,-139,
2020-11-03 19:42:34,0.05,267419,0.479,0.511,0.01,128093,136651,2674,8798,1886,6564,346,
2020-11-03 19:43:54,0.05,271345,0.477,0.513,0.01,129431,139199,2713,3926,1337,2548,39,
2020-11-03 19:44:40,0.05,271584,0.478,0.513,0.009,129817,139322,2444,239,385,122,-269,
2020-11-03 19:45:11,0.05,272419,0.477,0.513,0.01,129943,139750,2724,835,126,428,279,
2020-11-03 19:45:53,0.05,281914,0.466,0.524,0.01,131371,147722,2819,9495,1428,7971,94,
2020-11-03 19:47:05,0.05,283301,0.467,0.524,0.008,132301,148449,2266,1387,929,726,-552,Other -552
2020-11-03 19:47:52,0.05,283359,0.466,0.524,0.01,132045,148480,2833,58,-256,30,567,
2020-11-03 19:48:54,0.06,316754,0.479,0.512,0.009,151725,162178,2850,33395,19679,13697,17,
2020-11-03 19:49:02,0.06,321460,0.478,0.512,0.01,153657,164587,3214,4706,1932,2409,363,
2020-11-03 19:49:56,0.07,350279,0.482,0.508,0.01,168834,177941,3502,28819,15176,13354,288,
2020-11-03 19:50:56,0.07,350408,0.482,0.508,0.01,168896,178007,3504,129,62,65,1,
2020-11-03 19:51:53,0.07,353296,0.48,0.51,0.01,169582,180180,3532,2888,685,2173,28,
2020-11-03 19:53:56,0.07,392153,0.467,0.523,0.01,183135,205096,3921,38857,13553,24915,388,
2020-11-03 19:54:59,0.08,424293,0.455,0.534,0.01,193053,226572,4242,32140,9917,21476,321,
2020-11-03 19:56:52,0.08,424812,0.455,0.534,0.01,193289,226849,4248,519,236,277,5,
2020-11-03 19:57:18,0.08,424815,0.455,0.534,0.01,193290,226851,4248,3,1,1,0,
2020-11-03 19:57:52,0.08,424929,0.455,0.535,0.01,193342,227337,4249,114,51,485,1,
2020-11-03 19:58:52,0.08,430471,0.452,0.538,0.01,194572,231593,4304,5542,1230,4256,55,
2020-11-03 19:59:38,0.1,503994,0.503,0.487,0.01,253508,245445,5039,73523,58936,13851,735,
2020-11-03 19:59:54,0.1,510533,0.5,0.49,0.01,255266,250161,5105,6539,1757,4716,65,
2020-11-03 20:03:53,0.1,510673,0.5,0.49,0.01,255336,250229,5106,140,70,68,1,
2020-11-03 20:04:54,0.1,519617,0.495,0.495,0.01,257210,257210,5196,8944,1873,6980,89,
2020-11-03 20:05:56,0.1,534401,0.488,0.502,0.01,260787,268269,5344,14784,3577,11058,147,
2020-11-03 20:06:57,0.11,568435,0.474,0.516,0.01,269438,293312,5684,34034,8650,25043,340,
2020-11-03 20:10:54,0.11,579645,0.471,0.52,0.009,273012,301415,5216,11210,3574,8102,-467,
2020-11-03 20:11:58,0.12,648655,0.478,0.512,0.01,310057,332111,6486,69010,37044,30695,1269,
2020-11-03 20:12:16,0.12,657166,0.474,0.517,0.009,311496,339754,5914,8511,1439,7643,-572,
2020-11-03 20:12:54,0.13,666560,0.469,0.521,0.01,312616,347277,6665,9394,1119,7522,751,
2020-11-03 20:13:56,0.15,781214,0.447,0.543,0.01,349202,424199,7812,114654,36586,76921,1146,
2020-11-03 20:14:54,0.15,781684,0.446,0.544,0.01,348631,425236,7816,470,-571,1036,4,
2020-11-03 20:15:55,0.15,782301,0.446,0.543,0.01,348906,424789,7823,617,275,-446,6,
2020-11-03 20:17:02,0.15,810392,0.445,0.545,0.01,360624,441663,8103,28091,11718,16874,280,
2020-11-03 20:17:56,0.16,841029,0.436,0.554,0.01,366688,465930,8410,30637,6064,24266,306,
2020-11-03 20:18:54,0.16,842372,0.436,0.554,0.01,367274,466674,8423,1343,585,744,13,
2020-11-03 20:19:54,0.16,849657,0.437,0.553,0.01,371300,469860,8496,7285,4025,3186,72,
2020-11-03 20:20:54,0.16,863662,0.433,0.558,0.008,373965,481923,6909,14005,2665,12063,-1587,Other -1587
2020-11-03 20:21:57,0.17,882649,0.429,0.561,0.01,378656,495166,8826,18987,4690,13242,1917,
2020-11-03 20:23:01,0.17,896024,0.431,0.559,0.01,386186,500877,8960,13375,7529,5711,133,
2020-11-03 20:23:56,0.17,915330,0.426,0.564,0.01,389930,516246,9153,19306,3744,15368,193,
2020-11-03 20:24:58,0.18,928777,0.424,0.566,0.01,393801,525687,9287,13447,3870,9441,134,
2020-11-03 20:25:53,0.18,929552,0.423,0.567,0.01,393200,527055,9295,775,-600,1368,7,
2020-11-03 20:26:57,0.18,941515,0.422,0.568,0.01,397319,534780,9415,11963,4118,7724,119,
2020-11-03 20:28:00,0.18,943775,0.422,0.568,0.01,398273,536064,9437,2260,953,1283,22,
2020-11-03 20:29:03,0.18,955466,0.42,0.57,0.01,401295,544615,9554,11691,3022,8551,116,
2020-11-03 20:29:55,0.2,1068686,0.427,0.563,0.01,456328,601670,10686,113220,55033,57054,1132,
2020-11-03 20:30:56,0.22,1153531,0.428,0.562,0.01,493711,648284,11535,84845,37382,46614,848,
2020-11-03 20:31:56,0.22,1154064,0.428,0.562,0.01,493939,648583,11540,533,228,299,5,
2020-11-03 20:32:58,0.22,1191945,0.432,0.558,0.01,514920,665105,11919,37881,20980,16521,378,
2020-11-03 20:33:25,0.22,1191964,0.432,0.558,0.01,514928,665115,11919,19,8,10,0,
2020-11-03 20:33:55,0.23,1200228,0.431,0.559,0.01,517298,670927,12002,8264,2369,5811,82,
2020-11-03 20:34:53,0.23,1201399,0.431,0.559,0.01,517802,671582,12013,1171,504,654,11,
2020-11-03 20:35:55,0.23,1218222,0.428,0.562,0.01,521399,684640,12182,16823,3596,13058,168,
2020-11-03 20:36:54,0.23,1219202,0.428,0.562,0.01,521818,685191,12192,980,419,550,9,
2020-11-03 20:36:59,0.23,1224273,0.427,0.563,0.01,522764,689265,12242,5071,946,4074,50,
2020-11-03 20:37:57,0.23,1227774,0.427,0.563,0.01,524259,691236,12277,3501,1494,1971,35,
2020-11-03 20:38:19,0.23,1227800,0.427,0.563,0.01,524270,691251,12278,26,11,14,0,
2020-11-03 20:39:55,0.23,1232747,0.427,0.563,0.01,526382,694036,12327,4947,2112,2785,49,
2020-11-03 20:40:53,0.24,1245972,0.424,0.566,0.01,528292,705220,12459,13225,1909,11183,132,
2020-11-03 20:42:00,0.24,1260369,0.422,0.568,0.01,531875,715889,12603,14397,3583,10669,143,
2020-11-03 20:42:47,0.24,1260381,0.422,0.568,0.01,531880,715896,12603,12,5,6,0,
2020-11-03 20:42:56,0.25,1315583,0.431,0.559,0.01,567016,735410,13155,55202,35135,19514,552,
2020-11-03 20:43:55,0.25,1320201,0.43,0.56,0.01,567686,739312,13202,4618,670,3901,46,
2020-11-03 20:46:56,0.26,1362223,0.435,0.555,0.01,592567,756033,13622,42022,24880,16721,420,
2020-11-03 20:47:56,0.26,1388244,0.432,0.558,0.01,599721,774640,13882,26021,7154,18606,260,
2020-11-03 20:49:55,0.27,1409056,0.431,0.559,0.01,607303,787662,14090,20812,7581,13022,208,
2020-11-03 20:50:53,0.27,1409070,0.431,0.559,0.01,607309,787670,14090,14,6,7,0,
2020-11-03 20:51:02,0.28,1472557,0.432,0.558,0.01,636144,821686,14725,63487,28835,34016,634,
2020-11-03 20:51:28,0.28,1474832,0.432,0.558,0.01,637127,822956,14748,2275,982,1269,22,
2020-11-03 20:51:59,0.28,1496455,0.432,0.558,0.01,646468,835021,14964,21623,9341,12065,216,
2020-11-03 20:53:09,0.28,1508133,0.431,0.559,0.01,650005,843046,15081,11678,3536,8024,116,
2020-11-03 20:53:55,0.29,1562887,0.424,0.566,0.01,662664,884594,15628,54754,12658,41547,547,
2020-11-03 20:54:55,0.3,1579565,0.421,0.569,0.01,664996,898772,15795,16678,2332,14178,166,
2020-11-03 20:56:08,0.3,1579866,0.421,0.569,0.01,665123,898943,15798,301,126,171,3,
2020-11-03 20:56:54,0.3,1586264,0.42,0.569,0.011,666230,902584,17448,6398,1107,3640,1650,
2020-11-03 20:57:53,0.3,1587187,0.42,0.569,0.011,666618,903109,17459,923,387,525,10,
2020-11-03 20:58:53,0.3,1588059,0.42,0.57,0.01,666984,905193,15880,872,366,2084,-1578,
2020-11-03 20:59:04,0.3,1608796,0.419,0.571,0.01,674085,918622,16087,20737,7100,13428,207,
2020-11-03 20:59:54,0.3,1616088,0.418,0.571,0.011,675524,922786,17776,7292,1439,4163,1689,
2020-11-03 21:01:00,0.31,1617974,0.418,0.572,0.01,676313,925481,16179,1886,788,2694,-1597,
2020-11-03 21:01:57,0.31,1622252,0.418,0.572,0.01,678101,927928,16222,4278,1788,2447,42,
2020-11-03 21:02:55,0.31,1622654,0.418,0.572,0.01,678269,928158,16226,402,168,229,4,
2020-11-03 21:03:30,0.31,1623243,0.418,0.572,0.01,678515,928494,16232,589,246,336,5,
2020-11-03 21:03:57,0.31,1626224,0.418,0.572,0.01,679761,930200,16262,2981,1246,1705,29,
2020-11-03 21:04:55,0.31,1645075,0.415,0.574,0.011,682706,944273,18095,18851,2944,14072,1833,
2020-11-03 21:04:59,0.31,1654891,0.414,0.575,0.011,685124,951562,18203,9816,2418,7289,107,
2020-11-03 21:06:18,0.32,1682849,0.414,0.575,0.011,696699,967638,18511,27958,11574,16075,307,
2020-11-03 21:06:41,0.32,1685153,0.414,0.576,0.01,697653,970648,16851,2304,953,3009,-1659,
2020-11-03 21:06:59,0.32,1699536,0.413,0.577,0.01,701908,980632,16995,14383,4255,9984,143,
2020-11-03 21:07:54,0.32,1704418,0.412,0.577,0.011,702220,983449,18748,4882,311,2816,1753,
2020-11-03 21:08:55,0.32,1705834,0.412,0.578,0.01,702803,985972,17058,1416,583,2522,-1690,
2020-11-03 21:09:19,0.32,1710670,0.412,0.577,0.011,704796,987056,18817,4836,1992,1084,1759,
2020-11-03 21:09:47,0.32,1710693,0.412,0.577,0.011,704805,987069,18817,23,9,13,0,
2020-11-03 21:10:01,0.32,1713603,0.412,0.577,0.011,706004,988748,18849,2910,1198,1679,32,
2020-11-03 21:10:55,0.32,1715363,0.412,0.578,0.01,706729,991479,17153,1760,725,2730,-1696,
2020-11-03 21:11:17,0.33,1762356,0.411,0.579,0.01,724328,1020404,17623,46993,17598,28924,469,
2020-11-03 21:12:02,0.34,1810333,0.408,0.581,0.011,738615,1051803,19913,47977,14287,31399,2290,
2020-11-03 21:13:02,0.34,1810382,0.408,0.581,0.011,738635,1051831,19914,49,19,28,0,
2020-11-03 21:13:28,0.34,1811008,0.408,0.581,0.011,738891,1052195,19921,626,255,363,6,
2020-11-03 21:13:56,0.35,1843383,0.407,0.582,0.011,750256,1072848,20277,32375,11365,20653,356,
2020-11-03 21:14:24,0.35,1843391,0.407,0.582,0.011,750260,1072853,20277,8,3,4,0,
2020-11-03 21:15:00,0.36,1928933,0.417,0.573,0.01,804365,1105278,19289,85542,54104,32425,-987,
2020-11-03 21:15:54,0.36,1931908,0.416,0.573,0.011,803673,1106983,21250,2975,-691,1704,1961,
2020-11-03 21:17:06,0.36,1933654,0.416,0.573,0.011,804400,1107983,21270,1746,726,1000,19,
2020-11-03 21:17:54,0.37,1936604,0.416,0.574,0.01,805627,1111610,19366,2950,1227,3626,-1904,
2020-11-03 21:22:19,0.37,1936925,0.416,0.574,0.01,805760,1111794,19369,321,133,184,3,
2020-11-03 21:22:45,0.37,1948605,0.414,0.575,0.011,806722,1120447,21434,11680,961,8652,2065,
2020-11-03 21:23:11,0.37,1949396,0.414,0.575,0.011,807049,1120902,21443,791,327,454,8,
2020-11-03 21:23:57,0.38,2031459,0.417,0.573,0.01,847118,1164026,20314,82063,40068,43123,-1128,
2020-11-03 21:25:27,0.39,2076472,0.42,0.569,0.011,872118,1181512,22841,45013,24999,17486,2526,
2020-11-03 21:25:50,0.39,2076953,0.42,0.569,0.011,872320,1181786,22846,481,202,273,5,
2020-11-03 21:26:58,0.39,2076987,0.42,0.569,0.011,872334,1181805,22846,34,14,19,0,
2020-11-03 21:28:41,0.4,2119178,0.42,0.569,0.011,890054,1205812,23310,42191,17720,24006,464,
2020-11-03 21:31:44,0.4,2135196,0.418,0.571,0.011,892511,1219196,23487,16018,2457,13384,176,
2020-11-03 21:34:13,0.41,2168141,0.417,0.572,0.011,904114,1240176,23849,32945,11602,20979,362,
2020-11-03 21:34:41,0.41,2172117,0.416,0.573,0.011,903600,1244623,23893,3976,-514,4446,43,
2020-11-03 21:35:31,0.42,2234599,0.415,0.574,0.011,927358,1282659,24580,62482,23757,38036,687,
2020-11-03 21:36:12,0.43,2304694,0.422,0.567,0.011,972580,1306761,25351,70095,45222,24101,771,
2020-11-03 21:36:54,0.43,2304753,0.422,0.567,0.011,972605,1306794,25352,59,24,33,0,
2020-11-03 21:37:58,0.44,2306101,0.422,0.567,0.011,973174,1307559,25367,1348,568,764,14,
2020-11-03 21:38:34,0.44,2308498,0.421,0.567,0.012,971877,1308918,27701,2397,-1296,1359,2334,
2020-11-03 21:40:17,0.44,2319074,0.421,0.568,0.011,976330,1317234,25509,10576,4452,8315,-2192,
2020-11-03 21:40:32,0.44,2339069,0.421,0.568,0.011,984748,1328591,25729,19995,8417,11357,219,
2020-11-03 21:42:43,0.45,2360739,0.419,0.57,0.011,989149,1345621,25968,21670,4401,17030,238,
2020-11-03 21:43:35,0.45,2362885,0.419,0.57,0.011,990048,1346844,25991,2146,899,1223,23,
2020-11-03 21:44:58,0.45,2367195,0.418,0.571,0.011,989487,1351668,26039,4310,-561,4823,47,
2020-11-03 21:46:01,0.45,2377081,0.418,0.571,0.011,993619,1357313,26147,9886,4132,5644,108,
2020-11-03 21:46:59,0.46,2437500,0.422,0.566,0.012,1028625,1379624,29250,60419,35005,22311,3102,
2020-11-03 21:49:11,0.46,2439693,0.422,0.566,0.012,1029550,1380866,29276,2193,925,1241,26,
2020-11-03 21:50:04,0.46,2450931,0.422,0.567,0.011,1034292,1389677,26960,11238,4742,8811,-2316,
2020-11-03 21:50:23,0.46,2456703,0.421,0.567,0.012,1034271,1392950,29480,5772,-20,3272,2520,
2020-11-03 21:50:40,0.47,2491325,0.421,0.567,0.012,1048847,1412581,29895,34622,14575,19630,415,
2020-11-03 21:50:57,0.47,2491404,0.421,0.567,0.012,1048881,1412626,29896,79,33,44,0,
2020-11-03 21:51:39,0.47,2493107,0.421,0.568,0.011,1049598,1416084,27424,1703,716,3458,-2472,
2020-11-03 21:52:21,0.47,2503613,0.421,0.568,0.011,1054021,1422052,27539,10506,4423,5967,115,
2020-11-03 21:52:51,0.47,2503616,0.421,0.568,0.011,1054022,1422053,27539,3,1,1,0,
2020-11-03 21:54:20,0.47,2503630,0.421,0.568,0.011,1054028,1422061,27539,14,5,7,0,
2020-11-03 21:54:49,0.47,2505309,0.421,0.568,0.011,1054735,1423015,27558,1679,706,953,18,
2020-11-03 21:55:05,0.47,2510681,0.42,0.568,0.012,1054486,1426066,30128,5372,-249,3051,2569,
2020-11-03 21:55:28,0.49,2599595,0.425,0.564,0.011,1104827,1466171,28595,88914,50341,40104,-1532,
2020-11-03 21:55:54,0.49,2609118,0.424,0.565,0.011,1106266,1474151,28700,9523,1438,7980,104,
2020-11-03 21:59:47,0.5,2665442,0.428,0.56,0.012,1140809,1492647,31985,56324,34543,18495,3285,
2020-11-03 22:00:18,0.51,2682331,0.43,0.558,0.012,1153402,1496740,32187,16889,12593,4093,202,
2020-11-03 22:00:48,0.51,2687734,0.43,0.559,0.01,1155725,1502443,26877,5403,2323,5702,-5310,Other -5310
2020-11-03 22:02:54,0.51,2693433,0.429,0.559,0.012,1155482,1505629,32321,5699,-242,3185,5443,
2020-11-03 22:05:34,0.51,2717317,0.431,0.558,0.01,1171163,1516262,27173,23884,15680,10633,-5148,Other -5148
2020-11-03 22:06:34,0.51,2727004,0.431,0.558,0.01,1175338,1521668,27270,9687,4175,5405,96,
2020-11-03 22:06:45,0.52,2732639,0.43,0.558,0.012,1175034,1524812,32791,5635,-303,3144,5521,
2020-11-03 22:08:38,0.52,2736879,0.431,0.558,0.01,1179594,1527178,27368,4240,4560,2365,-5422,Other -5422
2020-11-03 22:09:07,0.52,2737770,0.431,0.558,0.01,1179978,1527675,27377,891,384,497,8,
2020-11-03 22:11:13,0.52,2738068,0.431,0.558,0.01,1180107,1527841,27380,298,128,166,2,
2020-11-03 22:11:26,0.52,2738071,0.431,0.558,0.01,1180108,1527843,27380,3,1,1,0,
2020-11-03 22:12:28,0.52,2743512,0.431,0.558,0.01,1182453,1530879,27435,5441,2345,3036,54,
2020-11-03 22:14:17,0.52,2747420,0.431,0.558,0.01,1184138,1533060,27474,3908,1684,2180,39,
